customer_id,home_store,customer_phone_number,customer_since,loyalty_card_number,birthdate,gender,birth_year
8364,8,6286-0640-6174,10/21/2017,645-021-7419,2/16/1965,L,1965
8365,8,6288-0141-3270,6/26/2018,454-963-7887,3/8/1972,L,1972
8366,8,6280-0273-8258,7/13/2017,432-294-6616,11/12/1973,P,1973
8367,8,6282-0853-4126,8/5/2018,372-814-9981,8/13/1987,L,1987
8368,8,6289-0180-9474,11/3/2017,473-429-7696,11/23/1987,P,1987
8369,8,6281-0035-1465,5/22/2018,111-321-3570,10/21/1989,P,1989
8370,8,6287-0291-9460,9/10/2018,178-883-2525,8/27/1969,P,1969
8371,8,6288-0241-3301,7/3/2017,998-534-0478,4/26/1962,P,1962
8372,8,6288-0789-6382,1/21/2017,190-630-7798,10/14/1997,L,1997
8373,8,6283-0616-2193,12/5/2018,878-204-0249,2/8/1993,L,1993
8374,8,6282-0343-7326,10/5/2018,419-228-6442,4/10/1989,L,1989
8375,8,6284-0851-3244,5/3/2018,411-756-2116,12/1/1999,P,1999
8376,8,6283-0199-5922,7/3/2017,205-429-9652,12/24/1995,P,1995
8377,8,6287-0775-1747,3/29/2017,420-482-3469,2/6/1997,P,1997
8378,8,6289-0311-4805,4/16/2017,709-125-7153,2/5/1998,L,1998
8379,8,6284-0724-2254,5/9/2018,239-889-4164,10/9/1991,P,1991
8380,8,6283-0575-5361,1/31/2018,425-267-0851,4/10/1953,P,1953
8381,8,6285-0314-1550,3/25/2019,815-601-5606,2/22/1993,P,1993
8382,8,6286-0708-9049,9/10/2017,885-853-6727,3/30/1977,P,1977
8383,8,6281-0811-1293,2/4/2018,033-413-4843,4/14/1986,P,1986
8384,8,6282-0322-9260,2/28/2018,822-185-3791,9/27/1991,P,1991
8385,8,6289-0291-0023,10/27/2017,448-465-2316,10/4/1966,P,1966
8386,8,6287-0619-6779,12/30/2018,688-570-4062,10/21/1953,L,1953
8387,8,6286-0428-8498,12/24/2017,559-619-6871,10/2/1996,L,1996
8388,8,6283-0269-0533,3/5/2019,382-713-9132,6/27/1996,P,1996
8389,8,6289-0420-0089,10/29/2017,307-601-6447,6/5/2000,P,2000
8390,8,6284-0725-3902,1/13/2019,367-821-8994,12/29/1996,P,1996
8391,8,6281-0672-3134,7/20/2017,777-024-6247,12/17/1996,P,1996
8392,8,6288-0422-0284,5/16/2017,967-301-6469,2/17/1994,P,1994
8393,8,6285-0414-7850,7/18/2017,459-404-1527,2/12/1989,P,1989
8394,8,6280-0097-8444,3/31/2017,531-644-1479,4/1/1991,L,1991
8395,8,6285-0735-3766,8/30/2018,869-016-9101,9/5/1999,P,1999
8396,8,6286-0086-8961,12/31/2018,781-825-4590,8/13/1969,P,1969
8397,8,6284-0484-0768,11/9/2018,935-704-4297,4/25/1972,P,1972
8398,8,6283-0875-3732,1/28/2017,351-466-3501,7/18/1991,P,1991
8399,8,6287-0394-7032,8/21/2018,507-591-4650,4/24/1960,L,1960
8400,8,6288-0858-8317,6/27/2017,979-868-8281,7/12/1980,P,1980
8401,8,6286-0361-2128,4/7/2019,731-215-1520,11/5/1954,L,1954
8402,8,6281-0832-5933,12/11/2018,739-783-9075,8/21/1999,P,1999
8403,8,6281-0570-2906,9/7/2018,823-883-0511,4/20/1978,L,1978
8404,8,6285-0525-7177,12/8/2018,376-381-9382,10/30/1967,P,1967
8405,8,6289-0580-1127,1/4/2018,785-775-1527,11/29/1969,P,1969
8406,8,6282-0556-1963,1/16/2017,335-545-3564,3/31/1966,L,1966
8407,8,6280-0393-5293,10/13/2018,096-523-8913,9/11/1980,P,1980
8408,8,6280-0757-3544,1/11/2018,894-257-7766,9/4/1967,P,1967
8409,8,6286-0589-5527,5/8/2017,800-958-7428,5/31/1990,P,1990
8410,8,6280-0700-5395,9/23/2018,216-220-6085,8/5/1962,P,1962
8411,8,6285-0077-3074,9/26/2017,752-690-7117,4/15/1966,P,1966
8412,8,6281-0213-0600,1/8/2019,193-832-1350,9/16/1953,L,1953
8413,8,6285-0074-3556,11/17/2018,668-920-6949,7/16/1994,P,1994
8414,8,6288-0538-6495,6/21/2018,916-165-0522,12/29/1953,P,1953
8415,8,6289-0434-5522,2/6/2019,323-588-8234,6/24/1997,L,1997
8416,8,6281-0243-2624,1/20/2018,072-348-4142,4/3/1989,P,1989
8417,8,6288-0281-9290,9/4/2017,340-460-7049,3/15/1986,L,1986
8418,8,6285-0631-5194,10/31/2017,715-103-6721,3/10/1990,L,1990
8419,8,6286-0888-0742,2/24/2019,848-636-8061,10/17/1998,L,1998
8420,8,6289-0795-9269,6/2/2018,288-646-6459,10/7/1962,L,1962
8421,8,6288-0452-3999,12/5/2017,082-905-5102,4/26/1957,L,1957
8422,8,6284-0491-1397,10/30/2018,213-061-5250,7/12/1996,P,1996
8423,8,6281-0178-1659,8/30/2017,719-279-7585,8/15/1997,P,1997
8424,8,6286-0490-0692,2/25/2018,116-611-9291,9/12/1955,L,1955
8425,8,6289-0164-1271,11/6/2017,218-348-7999,5/14/1992,P,1992
8426,8,6283-0024-6965,3/30/2018,481-473-2832,12/25/1959,P,1959
8427,8,6280-0628-5819,11/21/2018,667-491-0785,12/4/1954,L,1954
8428,8,6280-0700-6698,2/1/2019,559-115-7638,3/15/1964,L,1964
8429,8,6285-0491-6863,6/6/2018,818-107-8600,9/2/1992,L,1992
8430,8,6282-0704-0789,10/3/2017,683-226-4303,5/15/1990,L,1990
8431,8,6280-0407-6795,4/9/2017,176-500-2596,5/4/1966,L,1966
8432,8,6284-0858-4580,1/19/2019,523-951-9661,3/23/1997,P,1997
8433,8,6282-0313-0682,4/2/2018,445-964-8454,1/31/1989,P,1989
8434,8,6287-0769-1944,12/25/2017,447-258-9631,1/13/1974,P,1974
8435,8,6281-0148-2513,2/4/2019,144-718-0046,12/11/1992,P,1992
8436,8,6283-0377-5538,3/21/2019,644-784-8751,6/8/1989,P,1989
8437,8,6283-0762-5878,1/28/2019,187-810-7182,2/4/1952,P,1952
8438,8,6282-0366-6409,2/13/2017,450-581-6624,8/27/1984,P,1984
8439,8,6287-0003-6696,5/25/2017,398-079-6043,2/28/1974,L,1974
8440,8,6280-0053-7141,2/7/2018,711-950-6335,7/21/1957,P,1957
8441,8,6281-0885-5823,2/28/2018,572-012-4906,12/11/1955,P,1955
8442,8,6289-0261-5381,1/13/2017,163-680-3664,8/21/1988,L,1988
8443,8,6283-0423-4158,12/29/2018,599-779-4280,8/13/1963,P,1963
8444,8,6287-0490-3093,11/24/2017,824-968-3584,3/5/2001,L,2001
8445,8,6283-0463-6626,4/29/2018,874-537-9834,10/31/1992,P,1992
8446,8,6283-0202-2365,10/1/2018,760-987-7860,10/4/1991,L,1991
8447,8,6280-0177-5224,5/6/2017,405-886-4701,3/25/2000,L,2000
8448,8,6280-0871-3270,10/18/2018,303-030-6132,4/1/1999,P,1999
8449,8,6281-0683-9315,11/2/2017,573-339-9244,6/28/1992,P,1992
8450,8,6287-0663-0490,5/3/2017,175-035-4783,4/27/1982,P,1982
8451,8,6286-0128-1922,2/1/2018,295-670-4788,10/8/1996,P,1996
8452,8,6280-0852-3127,1/5/2019,554-079-5060,12/7/1958,P,1958
8453,8,6289-0849-7474,2/15/2019,747-951-1393,9/18/2000,P,2000
8454,8,6284-0342-9592,3/21/2019,963-304-9054,7/28/1963,P,1963
8455,8,6288-0842-1150,9/7/2017,212-650-8078,3/7/1998,P,1998
8456,8,6285-0424-0665,4/1/2018,732-463-4727,2/23/1963,L,1963
8457,8,6280-0231-7542,8/25/2017,845-524-9605,1/6/1956,P,1956
8458,8,6280-0609-7537,5/30/2018,896-091-3730,9/25/1959,P,1959
8459,8,6281-0850-2069,4/23/2018,992-827-5588,10/18/1998,P,1998
8460,8,6280-0354-4589,10/4/2017,503-595-8973,4/18/1993,P,1993
8461,8,6280-0332-1366,7/10/2018,365-382-1803,10/9/1955,L,1955
8462,8,6282-0670-8527,4/11/2018,071-422-0420,3/30/1957,L,1957
8463,8,6280-0396-0052,4/9/2018,564-519-9640,4/22/1981,P,1981
8464,8,6280-0034-1896,5/9/2018,396-958-3339,9/5/1953,L,1953
8465,8,6281-0422-2754,1/15/2019,294-632-8918,7/4/1990,P,1990
8466,8,6285-0505-6573,1/23/2019,660-166-4830,8/21/1951,P,1951
8467,8,6283-0739-8751,5/8/2017,192-810-5724,3/1/1961,L,1961
8468,8,6286-0019-3358,11/9/2018,679-151-4271,9/9/1972,P,1972
8469,8,6285-0576-0221,1/7/2017,996-997-7313,8/31/1968,L,1968
8470,8,6281-0159-6360,5/30/2017,364-419-7244,6/9/1977,P,1977
8471,8,6285-0277-4858,5/27/2017,873-029-6364,7/13/1993,P,1993
8472,8,6283-0726-7687,8/15/2017,102-491-2639,12/8/1973,L,1973
8473,8,6288-0257-8676,5/8/2017,360-223-4566,1/7/1970,P,1970
8474,8,6288-0232-1683,1/29/2018,283-542-2748,8/11/1960,P,1960
8475,8,6289-0351-8647,10/28/2017,889-003-1774,3/26/1973,P,1973
8476,8,6288-0176-3867,12/10/2018,995-456-2002,1/13/1954,L,1954
8477,8,6288-0036-6781,6/17/2017,559-061-4751,9/13/1981,L,1981
8478,8,6280-0346-6875,7/30/2017,879-174-5890,10/14/1971,P,1971
8479,8,6284-0293-7182,12/29/2017,125-641-7147,3/22/1990,P,1990
8480,8,6286-0460-8913,12/11/2018,644-912-9260,6/13/1981,L,1981
8481,8,6289-0440-0539,3/22/2019,324-878-2323,5/22/1997,P,1997
8482,8,6284-0541-3200,3/13/2019,487-026-2881,7/21/1964,P,1964
8483,8,6289-0647-3205,1/3/2017,871-571-3263,5/12/1957,L,1957
8484,8,6289-0175-2146,3/29/2018,640-465-0742,10/18/2000,P,2000
8485,8,6285-0191-4797,4/16/2018,514-823-4272,9/6/1960,P,1960
8486,8,6283-0302-5943,5/5/2018,118-737-6303,4/26/2000,P,2000
8487,8,6281-0780-6712,12/27/2017,957-767-9504,1/4/1970,L,1970
8488,8,6287-0410-7882,3/1/2019,565-619-5744,10/2/1953,P,1953
8489,8,6286-0524-2633,11/11/2017,879-536-3582,3/1/1954,P,1954
8490,8,6289-0722-5701,8/18/2017,371-955-8530,8/1/1998,P,1998
8491,8,6281-0736-5577,5/15/2017,424-686-1010,9/1/1957,P,1957
8492,8,6281-0279-1769,12/31/2017,969-847-8046,2/22/1996,L,1996
8493,8,6280-0303-6716,2/27/2017,119-502-3712,3/22/1991,L,1991
8494,8,6280-0764-4508,10/4/2018,616-982-4040,8/23/1998,P,1998
8495,8,6287-0077-8369,1/4/2017,363-820-0484,4/12/1952,L,1952
8496,8,6280-0529-4594,12/18/2017,643-243-9536,9/9/1977,P,1977
8497,8,6288-0238-2437,1/6/2017,081-440-6679,12/10/1977,P,1977
8498,8,6288-0617-4121,1/20/2019,705-545-5246,12/7/2000,P,2000
8499,8,6284-0037-3625,11/9/2017,297-550-7776,6/4/1996,P,1996
8500,8,6285-0525-6124,8/21/2017,255-202-7435,3/1/1990,P,1990
8501,8,6287-0501-7468,7/6/2018,241-906-4009,8/27/1966,P,1966
